D1,D2
586.0,0.498313
586.5,0.500938
587.0,0.501
587.5,0.49993800000000005
588.0,0.49900000000000005
588.5,0.498438
589.0,0.495813
589.5,0.497375
590.0,0.498938
590.5,0.499813
591.0,0.49812500000000004
591.5,0.4975
592.0,0.495438
592.5,0.4925
593.0,0.5002500000000001
593.5,0.49956300000000003
594.0,0.499313
594.5,0.498688
595.0,0.497
595.5,0.49593800000000005
596.0,0.49950000000000006
596.5,0.499688
597.0,0.498938
597.5,0.49924999999999997
598.0,0.498313
598.5,0.49462500000000004
599.0,0.4976880000000001
599.5,0.499813
600.0,0.499688
600.5,0.49906300000000003
601.0,0.49681300000000006
601.5,0.494938
602.0,0.494313
602.5,0.49887499999999996
603.0,0.49850000000000005
603.5,0.49924999999999997
604.0,0.49725
604.5,0.49500000000000005
605.0,0.494313
605.5,0.49862500000000004
606.0,0.49912500000000004
606.5,0.49812500000000004
607.0,0.49693800000000005
607.5,0.49712500000000004
608.0,0.49331300000000006
608.5,0.49718799999999996
609.0,0.498688
609.5,0.498313
610.0,0.49718799999999996
610.5,0.496875
611.0,0.493375
611.5,0.493875
612.0,0.4981880000000001
612.5,0.4976880000000001
613.0,0.49775
613.5,0.49731300000000006
614.0,0.49574999999999997
614.5,0.49187500000000006
615.0,0.497563
615.5,0.497563
616.0,0.4975
616.5,0.498063
617.0,0.49643800000000005
617.5,0.49281300000000006
618.0,0.49412500000000004
618.5,0.4976880000000001
619.0,0.49800000000000005
619.5,0.49681300000000006
620.0,0.49556300000000003
620.5,0.49150000000000005
621.0,0.49331300000000006
621.5,0.49718799999999996
622.0,0.49725
622.5,0.49781300000000006
623.0,0.49574999999999997
623.5,0.494438
624.0,0.493375
624.5,0.49681300000000006
625.0,0.4975
625.5,0.496375
626.0,0.4975
626.5,0.49606300000000003
627.0,0.49275
627.5,0.4945630000000001
628.0,0.496625
628.5,0.49656300000000003
629.0,0.49537500000000007
629.5,0.493563
630.0,0.49187500000000006
630.5,0.492688
631.0,0.496188
631.5,0.495625
632.0,0.494938
632.5,0.497375
633.0,0.4922500000000001
633.5,0.49381300000000006
634.0,0.49693800000000005
634.5,0.49656300000000003
635.0,0.496125
635.5,0.49524999999999997
636.0,0.49512500000000004
636.5,0.49381300000000006
637.0,0.49656300000000003
637.5,0.497875
638.0,0.498438
638.5,0.4981880000000001
639.0,0.49731300000000006
639.5,0.496125
640.0,0.498313
640.5,0.500688
641.0,0.501063
641.5,0.5012500000000001
642.0,0.519813
642.5,0.505
643.0,0.5005000000000001
643.5,0.502563
644.0,0.502625
644.5,0.501188
645.0,0.49987500000000007
645.5,0.498813
646.0,0.4975
646.5,0.49993800000000005
647.0,0.500563
647.5,0.5002500000000001
648.0,0.49906300000000003
648.5,0.49775
649.0,0.49574999999999997
649.5,0.496625
650.0,0.49924999999999997
650.5,0.499313
